"","x1","x2"
"1526",600272.287771663,4207830.09884682
"1527",600926.367839153,4207839.91133318
"1528",602896.031663945,4207322.11625821
"1529",603376.419249399,4207620.47562898
"1530",604683.740428777,4207479.82297819
"1531",606167.196659855,4206799.33692184
"1532",607201.084500621,4207643.97209624
"1533",612160.671701979,4207341.97174964
"1534",539108.182592705,4209154.96721447
"1535",563968.975342264,4209118.72748699
"1536",566769.355497875,4208312.06215345
"1537",572985.962508861,4209111.48313966
"1538",576770.333088964,4208353.59255752
"1539",578283.675448559,4208058.6053189
"1540",580875.474100491,4209091.39077336
"1541",581399.608703748,4208196.46116868
"1542",582224.267869283,4209154.47261352
"1543",585844.861221857,4208263.42574909
"1544",591081.678730913,4208960.24620017
"1545",592488.69387719,4208023.91940476
"1546",593841.917814123,4209096.29919817
"1547",595134.746518889,4208687.46857508
"1548",598163.547848449,4207969.03899388
"1549",599043.792512704,4208614.43319143
"1550",599734.793999772,4208829.19062418
"1551",600947.398328908,4209059.52052401
"1552",605346.276576481,4208277.01309113
"1553",607809.415120215,4208314.57716094
"1554",540627.405454211,4209415.04196833
"1555",563609.573378331,4209444.19558196
"1556",564189.334788297,4209776.83834603
"1557",580858.360042357,4210319.81235447
"1558",581911.237286434,4210091.97691437
"1559",590618.859469115,4209325.80183697
"1560",596403.195396345,4209712.58128816
"1561",597129.357574847,4209435.94402029
"1562",599137.505788919,4209937.63296634
"1563",600311.401411617,4209515.20012612
"1564",564878.562917817,4210895.53638668
"1565",574164.633725367,4211357.20827327
"1566",575087.952150191,4211553.05789142
"1567",597058.255422727,4210647.48216878
"1568",530815.195855052,4212764.78462444
"1569",542302.914940691,4212650.79525384
"1570",542760.90654471,4211988.01418911
"1571",568000.842993161,4211742.46414182
"1572",569069.940534044,4212216.97074629
"1573",573667.279399193,4211803.89023082
"1574",575792.466065455,4211744.40366185
"1575",576574.032748869,4211950.99564037
"1576",585581.345110792,4212000.19061468
"1577",538429.977775228,4214011.36723793
"1578",540539.14574383,4213272.95374046
"1579",542432.708370702,4213145.66020935
"1580",564676.641012841,4214046.54380407
"1581",568926.15403759,4213597.79098225
"1582",572265.687891791,4213467.85852228
"1583",573105.683279204,4213135.52562283
"1584",575208.512887561,4214100.90891623
"1585",576240.116935996,4214098.16252313
"1586",538849.917344774,4215052.37561434
"1587",540714.274626006,4214347.62366422
"1588",564588.046981143,4214293.40744894
"1589",567968.37505801,4214960.5215227
"1590",569640.166426977,4214550.24247928
"1591",571221.107405584,4214772.25107415
"1592",572474.901922258,4214798.00585526
"1593",574076.611800513,4215047.88824766
"1594",575817.053799416,4214193.62818419
"1595",576490.335424671,4214586.29263299
"1596",578181.915596199,4215303.09064246
"1597",534336.134390552,4215886.8065237
"1598",537278.78128283,4215550.53369726
"1599",538310.444770305,4216377.3958429
"1600",539026.417774502,4215773.0572632
"1601",566035.305887931,4215619.72770277
"1602",566959.801750819,4215672.7754613
"1603",567376.389616199,4216042.05460093
"1604",568634.38542511,4215526.18822696
"1605",569971.953163611,4216191.80394925
"1606",573439.09610031,4215619.2086336
"1607",577815.927345484,4215800.4944492
"1608",533640.435375545,4217327.65181292
"1609",534810.079859222,4216834.9104225
"1610",536100.662299405,4217398.01019148
"1611",537607.905288893,4216780.41045678
"1612",538018.685431941,4217596.94153576
"1613",562417.226278356,4216841.76644893
"1614",564969.70725951,4217291.65139256
"1615",567008.32214582,4216603.68246401
"1616",567599.092872012,4216697.89463649
"1617",569592.206600302,4217729.5015119
"1618",570534.45812357,4217275.60523186
"1619",535114.107004222,4218726.05143543
"1620",535767.776582133,4218563.13042881
"1621",536983.335196621,4218347.9459336
"1622",537859.013841573,4218018.42300613
"1623",541450.247874932,4219000.10841366
"1624",543678.59991491,4217858.0690563
"1625",562954.989400932,4218742.39977358
"1626",565373.080332108,4218260.0228314
"1627",566294.777523434,4217833.08753578
"1628",568331.314323576,4218598.69803054
"1629",568945.283522305,4218183.1915399
"1630",570586.065859781,4219025.34433002
"1631",535170.17168034,4219665.19361752
"1632",535759.180808615,4219101.03566053
"1633",565335.425104065,4219749.24856694
"1634",566248.950370417,4219984.5866865
"1635",567557.127086924,4219645.50872956
"1636",568865.901212555,4220144.57676407
"1637",570675.382675631,4219986.41462089
"1638",571069.591245037,4219855.93582075
"1639",565184.936573757,4220781.97217083
"1640",566405.866821884,4221050.49519221
"1641",570346.230747894,4220394.1898173
"1642",564138.376589384,4222395.86861451
"1643",564992.473518604,4222659.63361776
"1644",566909.434678575,4222460.44687312
"1645",568415.068246883,4222160.7258341
"1646",572472.974617622,4221960.75790936
"1647",538417.018264185,4223984.27847037
"1648",548062.414282663,4223571.30821415
"1649",563313.367994812,4222893.24855103
"1650",565705.905761873,4222855.59540831
"1651",567232.927920784,4223046.39103645
"1652",571496.846682752,4223538.01069137
"1653",538064.073001052,4224591.43085813
"1654",564876.131981393,4224261.68059248
"1655",571553.586637223,4224074.60391016
"1656",614042.889276526,4224236.95002528
"1657",564651.371582467,4226060.5018557
"1658",575979.079727233,4225371.20188777
"1659",612823.760032381,4226313.01286264
"1660",575470.103903689,4227072.34998017
"1661",613040.356467295,4226676.88589071
"1662",565076.280354924,4228219.47469837
"1663",574842.482687972,4228160.6140933
"1664",532095.844554973,4229234.01962078
"1665",564945.358136799,4229092.79783235
"1666",566583.324560437,4229470.8597497
"1667",530793.561930243,4230966.50049945
"1668",532681.483932101,4230432.65962109
"1669",533265.218342566,4230954.11968923
"1670",535422.748800624,4231312.41441991
"1671",553988.957339669,4230323.75445278
"1672",564055.25561782,4230205.61427416
"1673",567731.362235699,4230705.28375399
"1674",574045.72894271,4231134.43434183
"1675",580840.414262613,4230726.96718009
"1676",601081.904841701,4230419.58507237
"1677",531330.417729264,4231597.51566879
"1678",531972.937975476,4231524.23255611
"1679",533387.091122228,4231927.49198423
"1680",534838.392925975,4232427.05107957
"1681",574695.779536984,4231530.96786991
"1682",577003.631464022,4232507.32605861
"1683",580415.918524849,4232511.9455679
"1684",530692.523921437,4232809.92652903
"1685",531658.485524679,4233032.24196692
"1686",533690.586372018,4233503.58911998
"1687",534409.05833539,4233608.62214394
"1688",536552.851826405,4233748.04484068
"1689",576594.444616387,4233262.59596529
"1690",580442.619362737,4232851.44309707
"1691",581457.499582482,4233614.46348854
"1692",585840.945329778,4233452.15824177
"1693",588067.24330266,4232920.72009572
"1694",588931.632539402,4233579.0458288
"1695",590827.262117572,4233425.60680461
"1696",530234.218609214,4234393.16474012
"1697",531130.850940531,4234211.14718986
"1698",532144.637289153,4234967.75701617
"1699",533184.403826642,4234414.06907174
"1700",534807.515610702,4234635.94539876
"1701",544837.230621504,4235011.14222573
"1702",549426.197955149,4235108.59895715
"1703",563391.488191685,4234886.73106125
"1704",563634.912145758,4234361.43123733
"1705",572450.796410043,4235013.48316477
"1706",581843.86791876,4234519.48845046
"1707",583017.278896673,4234155.583451
"1708",584405.540645315,4234254.67985215
"1709",585818.144704461,4233927.29063164
"1710",586814.450119795,4234843.91447139
"1711",589138.547079028,4234056.32428181
"1712",590413.872086428,4234091.93195266
"1713",592034.72701979,4235027.05142969
"1714",593287.174388599,4234625.22915459
"1715",528838.094055113,4235543.60530864
"1716",531265.678626137,4235193.34590983
"1717",531833.998652692,4235241.98603627
"1718",533892.381923365,4235149.6771102
"1719",563346.26023916,4235179.4762137
"1720",581515.569802715,4235130.45592742
"1721",582925.481032737,4235877.82486778
"1722",584193.408710215,4236069.52361314
"1723",584927.917729458,4235833.13731069
"1724",586747.060413387,4235834.1198406
"1725",588451.834083105,4236044.81584773
"1726",590332.579379193,4236314.72105806
"1727",591111.208660508,4235669.7642923
"1728",592587.065675472,4235497.75532763
"1729",593809.348842882,4235568.7020269
"1730",548466.813981274,4237212.22489651
"1731",560673.766210518,4237469.8613049
"1732",562030.651995223,4237387.52333043
"1733",563542.204509027,4237164.23140295
"1734",581281.545515088,4237295.14343515
"1735",583051.295360888,4237344.81575317
"1736",583982.764061103,4236694.99680966
"1737",585444.563090817,4236509.50444951
"1738",586262.500820906,4236516.96886072
"1739",590796.075047657,4237355.23386384
"1740",590930.972832123,4236772.1641934
"1741",592710.384618259,4236785.53979471
"1742",594024.650096877,4237231.11782881
"1743",528794.671087484,4237948.40258164
"1744",543542.607567477,4238431.94889872
"1745",545609.283868179,4238831.28079029
"1746",547038.911255061,4238803.04157241
"1747",549204.973679734,4238269.27391988
"1748",558049.166986385,4238532.73894529
"1749",560918.914540807,4238029.4170968
"1750",562136.105411954,4238706.61014867
"1751",562464.3409306,4238650.4527003
"1752",564138.825557675,4238250.73615435
"1753",580567.665006027,4238310.08313741
"1754",585106.558448318,4238612.73974513
"1755",591899.816508319,4237923.54299622
"1756",544672.968518287,4239766.46354275
"1757",545498.369405745,4239852.91872198
"1758",546844.147136222,4238976.77989066
"1759",560826.859747718,4239736.04788506
"1760",561718.283776868,4239267.69299222
"1761",563422.789814428,4238884.02846791
"1762",564472.43828272,4239360.67409903
"1763",566631.175933343,4239593.07127521
"1764",567570.762764806,4239265.60674873
"1765",497274.387651909,4240994.92566054
"1766",506776.956862899,4240874.22126824
"1767",525371.819015463,4241045.35693354
"1768",543874.043516145,4240517.33262091
"1769",545672.167951909,4240591.3779405
"1770",556966.285429282,4240871.37694962
"1771",557567.640331309,4240883.12791349
"1772",559749.431283702,4240472.80111753
"1773",560739.774410037,4240377.87243328
"1774",561906.449358699,4240417.87971479
"1775",562661.439381841,4241018.90315587
"1776",584491.845783803,4240291.85954027
"1777",614157.116878329,4241279.16509012
"1778",524756.491954347,4242378.47873169
"1779",525471.876750694,4242395.75430546
"1780",527194.127722308,4241930.50924813
"1781",543119.693172596,4242435.56185808
"1782",544303.967235024,4241845.75804765
"1783",558556.695550161,4242423.05821679
"1784",558803.296228717,4241990.4870121
"1785",560087.722156687,4242488.92281032
"1786",561739.602216212,4241807.73679465
"1787",590648.301751815,4242154.71001242
"1788",591531.149173243,4241631.05298838
"1789",523602.746062896,4243070.25088126
"1790",525393.697850676,4242799.88588995
"1791",526941.984606259,4242629.6482191
"1792",528667.026537512,4243683.28831011
"1793",558561.642688901,4243763.56254865
"1794",558756.754289076,4243626.85907852
"1795",560555.531784989,4242852.09719682
"1796",589745.902136672,4242663.97929929
"1797",590900.036929731,4242957.21750462
"1798",593893.972445393,4242547.56125005
"1799",502310.721045863,4244244.34320118
"1800",525021.225274033,4244357.58021882
"1801",525563.616610815,4244450.52253339
"1802",526580.639211059,4244348.02332485
"1803",564696.88477248,4244855.56047723
"1804",565220.21277186,4244051.51759238
"1805",587829.526521107,4244746.30749505
"1806",589180.920426239,4244329.66951312
"1807",590374.74552945,4244231.52904113
"1808",590889.794802393,4244790.91666901
"1809",592960.333735231,4243946.53214534
"1810",516572.497381224,4245358.62602651
"1811",525518.54582794,4245626.81841354
"1812",526730.590701517,4245420.50476327
"1813",541361.83110373,4245599.35987911
"1814",562070.814429009,4245679.41867355
"1815",564190.396932167,4245645.00060203
"1816",588260.977410543,4246029.81929043
"1817",588581.241315546,4246203.55428737
"1818",590291.286377153,4245212.03159561
"1819",591539.937642042,4245256.33136387
"1820",516031.622381282,4246922.40902738
"1821",517551.825890069,4246923.35694865
"1822",518059.737643345,4246602.04444732
"1823",519560.938246192,4246881.00819834
"1824",525578.537062292,4246644.31637754
"1825",527614.874381721,4246440.03118634
"1826",564191.59452672,4246492.93982709
"1827",588108.497246429,4246267.77342737
"1828",590443.764359207,4247364.57113179
"1829",591110.290067918,4246783.26022855
"1830",592209.881910487,4246453.28637329
"1831",514506.991637855,4248109.82367656
"1832",516526.674073516,4248544.4094608
"1833",520686.401927792,4247890.19272161
"1834",524565.672619226,4247908.23093272
"1835",560573.847638839,4248188.89647409
"1836",589054.403165241,4248129.49235641
"1837",591666.219165983,4247660.03047706
"1838",592088.463297306,4248288.79725272
"1839",491768.407595912,4249773.84576146
"1840",515097.661653006,4249621.96059206
"1841",516528.234233803,4248791.54525166
"1842",516982.857330729,4248905.17043012
"1843",522654.201748996,4249777.41421078
"1844",524492.555913176,4249098.93105296
"1845",532439.909725529,4249152.82221182
"1846",555630.203575517,4249900.99494319
"1847",588564.978655277,4249298.56842913
"1848",589725.737306628,4249360.42729962
"1849",591828.487571088,4249526.09761613
"1850",593077.0316539,4249024.07029645
"1851",605846.99694669,4248850.75410562
"1852",514281.14936554,4250730.31266851
"1853",521660.422530728,4251131.64169266
"1854",524382.325754457,4249999.35535555
"1855",591071.778926162,4250598.39337619
"1856",604276.443837398,4250678.19036891
"1857",506149.161398787,4252411.49266493
"1858",511100.443927089,4251845.55670873
"1859",514540.466816718,4251955.93172094
"1860",520608.413931111,4252401.66199771
"1861",521703.170082961,4252011.57925564
"1862",525127.817805012,4251753.80471009
"1863",525295.82885846,4252110.53841273
"1864",513449.83509527,4252594.52771248
"1865",520619.233681624,4253548.54617423
"1866",521710.235348196,4252906.78995452
"1867",523747.23161637,4253607.75275256
"1868",524679.489782409,4252891.90147962
"1869",525592.030206939,4252446.86565967
"1870",528714.760466986,4253218.84339077
"1871",530039.800935238,4252715.88398277
"1872",530373.892430004,4252452.171353
"1873",536196.200098863,4252923.22730512
"1874",536742.575627731,4253173.30732497
"1875",510569.31362425,4254051.05688457
"1876",511888.674359121,4254248.80170928
"1877",517214.230886955,4253789.37879333
"1878",519534.013112451,4254455.94629084
"1879",520814.724704301,4253689.88227912
"1880",522762.335401148,4254809.70407236
"1881",523808.325294326,4254027.89007163
"1882",525049.567154401,4254399.35694573
"1883",525551.145301669,4254536.52924064
"1884",527209.209781836,4254295.819336
"1885",528593.378229055,4254620.7773889
"1886",529136.695479946,4254577.51031001
"1887",535867.627353039,4254555.9546051
"1888",536747.132183475,4254618.46888824
"1889",495232.611477341,4255882.82601034
"1890",520718.72474112,4255161.67072603
"1891",522791.190783104,4255042.08005846
"1892",523714.518439145,4255613.36811398
"1893",524084.652173009,4255630.86755375
"1894",525941.444473927,4255744.3082622
"1895",527419.910151072,4255606.60205557
"1896",528175.357243967,4255167.07756169
"1897",529747.66403167,4254993.17930526
"1898",601280.562491326,4256135.43544492
"1899",602612.891172678,4255121.62203231
"1900",498709.986786456,4257027.86368611
"1901",520663.635941636,4257036.13283468
"1902",521888.567405602,4256259.20874853
"1903",523875.116145445,4256409.44495277
"1904",525265.453195027,4257279.04568171
"1905",526509.296762848,4257196.14024695
"1906",526544.900436949,4256847.20814067
"1907",528771.635005533,4256973.626708
"1908",530542.937541253,4257222.52127527
"1909",601451.419693921,4257129.19090554
"1910",602394.843393146,4257106.08209353
"1911",521467.7459334,4258397.04143558
"1912",521794.48697122,4258311.17274797
"1913",522937.860229483,4258173.37467457
"1914",524749.488426239,4258340.71840545
"1915",525327.691544445,4258014.59560666
"1916",527341.903674395,4258159.63125751
"1917",528196.652276044,4257884.67617167
"1918",530004.293457769,4258383.92718829
"1919",531329.325376573,4258212.89259679
"1920",531732.294569111,4257629.19163585
"1921",602744.833107871,4258475.96648843
"1922",603477.29423825,4257771.43329682
"1923",494977.81756137,4259588.16207355
"1924",509226.578536005,4259010.27689235
"1925",513103.637400767,4258727.45110516
"1926",525013.864398822,4258626.6794312
"1927",527820.358112106,4259397.00018925
"1928",529363.215744153,4258839.07978474
"1929",548497.314021555,4259752.08907147
"1930",548870.030247562,4259303.2276525
"1931",508073.246558808,4260732.50973032
"1932",521028.029173516,4260982.73574838
"1933",525104.558951685,4260003.58786338
"1934",505383.243736817,4261140.74971935
"1935",517390.918401487,4261812.65435385
"1936",518109.112669427,4262018.90343281
"1937",522018.462526695,4261872.89981044
"1938",545959.131632684,4262018.12710196
"1939",493206.740088204,4262993.05312019
"1940",502254.19220736,4263182.71171106
"1941",517550.395779007,4263289.75213816
"1942",518824.386892708,4262390.65365112
"1943",520193.826754553,4262563.66807879
"1944",520386.505686532,4263054.25087052
"1945",524860.11634811,4263245.78790245
"1946",516511.795917842,4264563.91589747
"1947",517076.895061917,4264258.70930595
"1948",518417.470030742,4264216.46311333
"1949",523141.696728503,4264647.63731905
"1950",568914.09049815,4263595.68567036
"1951",492453.016263652,4264968.67205009
"1952",515224.173837022,4265322.35313676
"1953",517454.601763546,4265236.38172765
"1954",518335.780521683,4264978.00162142
"1955",546172.237879346,4265558.38472791
"1956",516018.109916234,4266399.16064014
"1957",517624.634605782,4267127.88156177
"1958",515104.381163782,4268457.39637891
"1959",517266.467798409,4268185.30935812
"1960",548560.917464764,4269157.5160723
"1961",549300.631978199,4269571.42666944
"1962",536382.421306815,4269953.9877773
"1963",547897.161640486,4270682.34403204
"1964",534015.676864067,4271369.2448619
"1965",536596.256994079,4271008.58189239
"1966",511359.528662236,4272855.91875606
"1967",511922.10510273,4273257.55557592
"1968",510935.654765817,4273560.13894053
"1969",512619.644194672,4274130.09927425
"1970",513754.712810974,4273853.75297238
"1971",511449.786413255,4275848.34435755
"1972",511666.11354758,4276010.5943555
"1973",511191.531768426,4277277.69411033
"1974",511012.459261941,4279084.79379163
"1975",463072.077442644,4282693.50675242
"1976",461749.475661894,4283701.80779702
"1977",508487.201558387,4284064.06805092
"1978",500412.96499789,4285409.49625216
"1979",501429.400436545,4290923.3666207
"1980",497896.325479244,4294017.27213516
"1981",498724.020050713,4294103.46339654
"1982",498701.743320487,4294664.5950625
"1983",498962.76423448,4297607.29244561
"1984",500063.452926011,4297453.93183019
